Código DANE;Sede;Severidad;Estado físico;Matrícula total;Aporte % ETC;Sector;Zona;Primera infancia;Primaria;Secundaria;Media;Adultos;Municipio;Docentes;Directivos docentes;Secretaría;Departamento;En Decreto 1171 de 2026;Organizaciones aliadas
176147001933;COLEGIO MUNICIPAL ANTONIO HOLGUIN GARCES;1;Bajo;1337;7.5273;OFICIAL;URBANA;69;315;450;213;290;Cartago;48;4;Cartago;Valle del Cauca;SI;Red Papaz
125269000519;INSTITUCION EDUCATIVA DEPARTAMENTAL MANUELA AYALA DE GAITAN;3;Crítico;1335;5.5528;OFICIAL;URBANA;0;477;608;250;0;Facatativá;47;5;Facatativá;Cundinamarca;;Aeiotu Soluciones Integrales para la Primera Infancia
166001002916;INSTITUTO KENNEDY;3;Crítico;1334;1.7231;OFICIAL;URBANA;100;351;514;153;216;Pereira;53;3;Pereira;Risaralda;;Fundación Frisby | Fundación Nutresa
166001000344;INSTITUCION EDUCATIVA SAN FERNANDO;3;Crítico;1326;1.7128;OFICIAL;URBANA;108;334;417;160;307;Pereira;41;3;Pereira;Risaralda;;
125126000313;INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL SAN GABRIEL;2;Moderado;1320;0.4926;OFICIAL;RURAL;62;465;424;153;216;Cajicá;53;2;Cundinamarca;Cundinamarca;;Cámara de Comercio De Bogotá | Fundación Nutresa | Fundación Santa Isabel
125473000242;I.E. LA MERCED - SEDE PRINCIPAL;2;Moderado;1319;4.7496;OFICIAL;URBANA;0;0;976;343;0;Mosquera;60;5;Mosquera;Cundinamarca;SI;Fundación Nutresa
205001010281;INSTITUCION EDUCATIVA ALFONSO UPEGUI OROZCO;1;Bajo;1319;0.3623;OFICIAL;RURAL;89;597;444;189;0;Medellín;45;3;Medellín;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Incolmotos Yamaha | Fundación Nutresa
123417001632;ANTONIO DE LA TORRE Y MIRANDA - SEDE PRINCIPAL;2;Moderado;1317;5.8484;;URBANA;87;390;574;266;0;Lorica;52;3;Lorica;Córdoba;;
105001000990;INSTITUCION EDUCATIVA GONZALO RESTREPO JARAMILLO;2;Moderado;1314;0.361;OFICIAL;URBANA;61;373;608;272;0;Medellín;43;2;Medellín;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Centro Manos de Cristal | Fundación Nutresa
176001004531;ESCUELA NORMAL SUPERIOR SANTIAGO DE CALI;2;Moderado;1312;0.4275;OFICIAL;URBANA;0;0;759;393;160;Cali;58;7;Cali;Valle del Cauca;SI;Fundación Nutresa | Red Papaz
176147000015;SOR MARIA JULIANA;2;Moderado;1302;7.3303;OFICIAL;URBANA;0;0;917;385;0;Cartago;53;5;Cartago;Valle del Cauca;SI;Red Papaz
127001000225;IE FEMENINA DE ENSEÑANZA MEDIA;3;Crítico;1294;3.5228;OFICIAL;URBANA;0;0;843;377;74;Quibdó;62;5;Quibdó;Chocó;SI;Natura Cosmeticos Ltda.
327001001000;IE SANTO DOMINGO SAVIO;3;Crítico;1286;3.501;OFICIAL;URBANA;45;255;622;241;123;Quibdó;56;4;Quibdó;Chocó;SI;Fundación Carvajal | Fundación Terpel
176001001745;INSTITUCION EDUCATIVA LICEO DEPARTAMENTAL - SEDE PRINCIPAL;2;Moderado;1286;0.419;OFICIAL;URBANA;0;0;882;404;0;Cali;71;6;Cali;Valle del Cauca;SI;Fundación Nutresa
105001001198;INSTITUCION EDUCATIVA AURES;1;Bajo;1278;0.3511;OFICIAL;URBANA;116;676;321;165;0;Medellín;47;5;Medellín;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Carvajal
166001004242;INSTITUCION EDUCATIVA BYRON GAVIRIA;3;Crítico;1273;1.6443;OFICIAL;URBANA;86;550;476;161;0;Pereira;56;4;Pereira;Risaralda;SI;
105001023965;INSTITUCION EDUCATIVA FINCA LA MESA;1;Bajo;1271;0.3491;OFICIAL;URBANA;0;0;821;399;51;Medellín;69;3;Medellín;Antioquia;;Fundación Carvajal | Fundación Nutresa
176001008669;INSTITUCION EDUCATIVA JOSE HOLGUIN GARCES - SEDE PRINCIPAL;2;Moderado;1268;0.4132;OFICIAL;URBANA;0;0;786;334;148;Cali;64;6;Cali;Valle del Cauca;SI;Colombia Evidencia Potencial en Educación | Fundación Carvajal | Fundación Scarpetta Gnecco
219050000097;MIGUEL ZAPATA (SEDE PRINCIPAL);1;Bajo;1268;;OFICIAL;RURAL;141;607;386;78;56;Argelia;71;1;;Cauca;;
105212000830;I. E. LA TRINIDAD;2;Moderado;1268;0.2922;OFICIAL;URBANA;86;575;450;157;0;Copacabana;45;3;Antioquia;Antioquia;;Periódico El Mundo
205837007268;I.E. SAN JOSÉ - SEDE PRINCIPAL;2;Moderado;1267;3.3842;OFICIAL;RURAL;80;530;445;212;0;Turbo;;;Turbo;Antioquia;SI;Fundación Secretos Para Contar
105001007188;INSTITUCION EDUCATIVA BENEDIKTA ZUR NIEDEN;1;Bajo;1263;0.3469;OFICIAL;URBANA;35;369;530;184;145;Medellín;45;3;Medellín;Antioquia;;Fundación Nutresa
117380000185;INSTITUCION EDUCATIVA MARCO FIDEL SUAREZ - SEDE PRINCIPAL;1;Bajo;1263;1.5724;;URBANA;94;590;389;146;44;La Dorada;48;4;Caldas;Caldas;;
105631000068;COLEGIO RAFAEL J. MEJIA;2;Moderado;1259;10.8581;OFICIAL;URBANA;52;524;479;204;0;Sabaneta;53;3;Sabaneta;Antioquia;SI;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Carvajal | Fundación Nutresa
123417001411;SANTA CRUZ - SEDE PRINCIPAL;1;Bajo;1257;5.582;;URBANA;121;401;434;179;122;Lorica;62;4;Lorica;Córdoba;;
127001018001;IE DIOCESANO PEDRO GRAU Y AROLA;3;Crítico;1256;3.4194;OFICIAL;URBANA;0;0;921;268;67;Quibdó;60;6;Quibdó;Chocó;SI;Natura Cosmeticos Ltda.
105001012092;INSTITUCION EDUCATIVA BARRIO SANTANDER;1;Bajo;1254;0.3445;OFICIAL;URBANA;31;318;576;136;193;Medellín;46;3;Medellín;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Carvajal | Fundación Nutresa
105001026573;INSTITUCION EDUCATIVA LUSITANIA- PAZ DE COLOMBIA;1;Bajo;1253;0.3442;OFICIAL;URBANA;74;536;426;217;0;Medellín;61;4;Medellín;Antioquia;;
105001017531;SECCION ESCUELA AMOR AL NIÑO;1;Bajo;1251;0.3436;OFICIAL;URBANA;151;1008;0;0;92;Medellín;35;1;Medellín;Antioquia;;Fundación Incolmotos Yamaha
105001026697;INSTITUCION EDUCATIVA FUNDADORES - SEDE PRINCIPAL;1;Bajo;1249;0.3431;OFICIAL;URBANA;53;132;631;186;247;Medellín;43;4;Medellín;Antioquia;;Fundación Nutresa
305001018022;INSTITUCION EDUCATIVA FE Y ALEGRIA LUIS AMIGO;1;Bajo;1246;0.3423;OFICIAL;URBANA;49;340;496;145;216;Medellín;49;3;Medellín;Antioquia;;Colombia Evidencia Potencial en Educación | Fundación Nutresa | Parque Explora
105001001562;INSTITUCION EDUCATIVA JAVIERA LONDOÑO;1;Bajo;1245;0.342;OFICIAL;URBANA;125;0;719;401;0;Medellín;61;3;Medellín;Antioquia;;Red Papaz
105001000876;INSTITUCION EDUCATIVA JAVIERA LONDOÑO SEVILLA;1;Bajo;1242;0.3412;OFICIAL;URBANA;69;549;438;163;23;Medellín;51;2;Medellín;Antioquia;;Fundación Nutresa
166001006480;INSTITUCION EDUCATIVA RODRIGO ARENAS BETANCURT;3;Crítico;1238;1.5991;OFICIAL;URBANA;99;563;437;139;0;Pereira;52;4;Pereira;Risaralda;;Fundación Nutresa
105736000063;E U MARIA GORETTI;2;Moderado;1236;0.2848;OFICIAL;URBANA;0;1217;0;0;19;Segovia;33;;Antioquia;Antioquia;;
166001006105;INSTITUCION EDUCATIVA CIUDAD BOQUIA;3;Crítico;1233;1.5926;OFICIAL;URBANA;0;0;827;306;100;Pereira;93;5;Pereira;Risaralda;;
441001002747;EL CAGUAN;1;Bajo;1230;1.8232;OFICIAL;RURAL;92;504;409;105;120;Neiva;51;4;Neiva;Huila;SI;
117873000991;INSTITUCION EDUCATIVA SANTA LUISA DE MARILLAC - SEDE PRINCIPAL;3;Crítico;1230;1.5313;;URBANA;80;478;486;186;0;Villamaría;44;3;Caldas;Caldas;;
252001003380;I.E.M. NUESTRA SEÑORA DE GUADALUPE - SEDE PRINCIPAL;2;Moderado;1226;2.07;OFICIAL;RURAL;103;432;358;128;205;Pasto;61;4;Pasto;Nariño;NO;
105212000511;LICEO PBRO. BERNARDO MONTOYA GIRALDO;2;Moderado;1226;0.2825;OFICIAL;URBANA;67;466;496;197;0;Copacabana;49;4;Antioquia;Antioquia;;
176834000092;SEDE PRINCIPAL INSTITUTO JULIA RESTREPO;2;Moderado;1225;4.4437;OFICIAL;URBANA;0;0;596;481;148;Tuluá;43;6;Tuluá;Valle del Cauca;;
366001005540;INSTITUCION EDUCATIVA COMPARTIR LAS BRISAS;3;Crítico;1222;1.5784;OFICIAL;URBANA;103;485;349;70;215;Pereira;47;3;Pereira;Risaralda;;
176892000141;JOSE MARIA CORDOBA;2;Moderado;1222;5.4323;OFICIAL;URBANA;55;332;623;212;0;Yumbo;55;6;Yumbo;Valle del Cauca;;Claro Colombia | Fundación Corona | Fundación Nutresa
176147000376;GABO SECUNDARIA;1;Bajo;1219;6.863;OFICIAL;URBANA;0;409;511;299;0;Cartago;50;5;Cartago;Valle del Cauca;SI;Red Papaz
119821000031;I.E. TORIBIO - SEDE PRINCIPAL;1;Bajo;1218;;OFICIAL;URBANA;76;456;395;148;143;Toribío;47;3;;Cauca;;
166170000256;POPULAR DIOCESANO;3;Crítico;1215;4.0317;OFICIAL;URBANA;77;500;469;169;0;Dosquebradas;47;4;Dosquebradas;Risaralda;SI;Fundación SURA
176001800401;PROGRESANDO JUNTOS;2;Moderado;1214;0.3956;OFICIAL;URBANA;96;727;362;0;29;Cali;17;2;Cali;Valle del Cauca;SI;Fundación Corona
119318000023;NORMAL SUPERIOR NACIONAL LA INMACULADA (SEDE PRINCIPAL);1;Bajo;1198;;OFICIAL;URBANA;72;353;467;214;92;Guapi;58;3;;Cauca;;Red Papaz
176111001031;TULIO ENRIQUE TASCON - SEDE PRINCIPAL;3;Crítico;1194;6.6304;OFICIAL;URBANA;0;0;843;289;62;Guadalajara de Buga;75;5;Buga;Valle del Cauca;SI;Fundación Nutresa
105001002526;INSTITUCION EDUCATIVA SAMUEL BARRIENTOS;1;Bajo;1193;0.3277;OFICIAL;URBANA;0;0;680;235;278;Medellín;39;3;Medellín;Antioquia;;Fundación Carvajal | Fundación Nutresa
105001012700;INSTITUCION EDUCATIVA SAN PABLO;1;Bajo;1182;0.3247;OFICIAL;URBANA;0;0;832;193;157;Medellín;48;3;Medellín;Antioquia;;Colombia Evidencia Potencial en Educación | Fundación Carvajal
176001002881;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL DIEZ DE MAYO - SEDE PRINCIPAL;2;Moderado;1180;0.3845;OFICIAL;URBANA;0;305;581;254;40;Cali;51;3;Cali;Valle del Cauca;SI;Fundación Nutresa | Fundación Scarpetta Gnecco | Red Papaz
163001002941;CASD HERMOGENES MAZA;2;Moderado;1172;2.8965;OFICIAL;URBANA;0;0;681;491;0;Armenia;79;7;Armenia;Quindio;SI;
105001001252;INSTITUCION EDUCATIVA CRISTOBAL COLON;1;Bajo;1172;0.3219;OFICIAL;URBANA;85;527;407;153;0;Medellín;45;3;Medellín;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Carvajal | Fundación Nutresa
141298000426;BARRIOS UNIDOS;2;Moderado;1169;0.9171;OFICIAL;URBANA;52;396;490;119;112;Garzón;44;4;Huila;Huila;SI;
176109000800;JOSE MARIA CABAL;2;Moderado;1169;2.0956;OFICIAL;URBANA;71;461;341;121;175;Buenaventura;67;5;Buenaventura;Valle del Cauca;SI;Fundación Carvajal | Fundación SURA
176001020065;INSTITUCION EDUCATIVA CELMIRA BUENO DE OREJUELA;2;Moderado;1169;0.3809;OFICIAL;URBANA;0;310;522;196;141;Cali;52;3;Cali;Valle del Cauca;SI;Colombia Evidencia Potencial en Educación | Fundación Nutresa | Red Papaz
125769000213;INSTITUCION EDUCATIVA DEPARTAMENTAL RICARDO GONZALEZ;1;Bajo;1169;0.4362;OFICIAL;URBANA;0;329;486;284;70;Subachoque;49;4;Cundinamarca;Cundinamarca;;Claro Colombia | Fundación Alquería Cavelier | Fundación Nutresa
105001002135;INSTITUCION EDUCATIVA RAMON MUNERA LOPERA;1;Bajo;1168;0.3208;OFICIAL;URBANA;64;453;481;170;0;Medellín;38;3;Medellín;Antioquia;;Fundación Nutresa | Fundación SURA
141001004398;JOSE EUSTACIO RIVERA;1;Bajo;1167;1.7299;OFICIAL;URBANA;0;0;845;322;0;Neiva;57;5;Neiva;Huila;SI;
317001001934;COLEGIO SEMINARIO REDENTORISTA SAN CLEMENTE MARIA HOFBAUER;1;Bajo;1156;2.4334;NO OFICIAL;URBANA;59;398;497;202;0;Manizales;;;Manizales;Caldas;SI;
141001005301;ENRIQUE OLAYA HERRERA;1;Bajo;1154;1.7106;OFICIAL;URBANA;70;423;400;88;173;Neiva;49;4;Neiva;Huila;SI;Red Papaz
176147000236;NACIONAL ACADEMICO;2;Moderado;1152;6.4858;OFICIAL;URBANA;63;301;468;228;92;Cartago;45;5;Cartago;Valle del Cauca;SI;Red Papaz
125899000657;I.E.M. LICEO INTEGRADO - SEDE PRINCIPAL;3;Crítico;1152;4.1449;OFICIAL;URBANA;0;0;813;339;0;Zipaquirá;48;5;Zipaquirá;Cundinamarca;;Cámara de Comercio De Bogotá
176001025946;INSTITUCION EDUCATIVA SANTA ROSA - SEDE PRINCIPAL;2;Moderado;1151;0.375;OFICIAL;URBANA;47;492;403;90;119;Cali;47;3;Cali;Valle del Cauca;SI;Fundación Carvajal
125126000232;INSTITUCION EDUCATIVA DEPARTAMENTAL POMPILIO MARTINEZ;1;Bajo;1147;0.428;OFICIAL;URBANA;77;491;401;178;0;Cajicá;51;4;Cundinamarca;Cundinamarca;;Fundación Corona | Fundación Nutresa | Fundación Santa Isabel
141020000018;JUAN XXIII;2;Moderado;1140;0.8943;OFICIAL;URBANA;0;0;767;291;82;Algeciras;49;5;Huila;Huila;SI;
105001006556;INSTITUCION EDUCATIVA JUAN XXIII;1;Bajo;1140;0.3132;OFICIAL;URBANA;67;500;391;182;0;Medellín;37;4;Medellín;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Red Papaz
105360000083;INSTITUCION EDUCATIVA SAN JOSE;1;Bajo;1138;3.0423;OFICIAL;URBANA;0;507;488;143;0;Itagüí;39;4;Itagui;Antioquia;SI;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Nutresa | Periódico El Mundo
125740000346;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL GENERAL SANTANDERAL SANTANDER;2;Moderado;1136;0.4239;OFICIAL;URBANA;0;0;684;357;95;Sibaté;65;5;Cundinamarca;Cundinamarca;;Claro Colombia | Cámara de Comercio De Bogotá | Fundación Corona | Fundación Nutresa
176109005666;ANTONIO NARIÑO;1;Bajo;1133;2.0311;OFICIAL;URBANA;106;411;337;114;165;Buenaventura;42;4;Buenaventura;Valle del Cauca;SI;Fundación Carvajal
176001013310;INSTITUCION EDUCATIVA POLITECNICO MUNICIPAL DE CALI - SEDE PRINCIPAL;2;Moderado;1128;0.3675;OFICIAL;URBANA;0;0;771;357;0;Cali;54;2;Cali;Valle del Cauca;SI;Fundación Nutresa | Red Papaz
166001000026;INST EDUC HANS DREWS ARANGO;3;Crítico;1126;1.4544;OFICIAL;URBANA;69;341;523;193;0;Pereira;60;3;Pereira;Risaralda;;Claro Colombia | Fundación Nutresa | Pereira Cómo Vamos
105001003387;INSTITUCION EDUCATIVA SANTA ROSA DE LIMA;1;Bajo;1122;0.3082;OFICIAL;URBANA;27;173;636;187;99;Medellín;44;3;Medellín;Antioquia;;Fundación Nutresa | Red Papaz
105360001357;INSTITUCION EDUCATIVA LOMA LINDA;1;Bajo;1120;2.9942;OFICIAL;URBANA;132;447;404;137;0;Itagüí;45;4;Itagui;Antioquia;SI;Comfama (Caja de Compensación Familiar de Antioquia) | Natura Cosmeticos Ltda.
108573000051;INSTITUCION EDUCATIVA MARIA MANCILLA SANCHEZ;2;Moderado;1114;0.8925;OFICIAL;URBANA;0;373;520;177;44;Puerto Colombia;49;4;Atlántico;Atlántico;;
176001001796;INSTITUCION EDUCATIVA TECNICO COMERCIAL JOSE MARIA VIVAS BALCAZAR;2;Moderado;1113;0.3627;OFICIAL;URBANA;0;0;734;329;50;Cali;54;4;Cali;Valle del Cauca;SI;Fundación Nutresa | Fundación Scarpetta Gnecco | Red Papaz
276520001111;ROGERIO VASQUEZ NIEVA;2;Moderado;1113;2.258;OFICIAL;RURAL;0;429;563;92;29;Palmira;46;2;Palmira;Valle del Cauca;;
105001021199;INSTITUCION EDUCATIVA LA INDEPENDENCIA;1;Bajo;1107;0.3041;OFICIAL;URBANA;0;0;711;178;218;Medellín;41;3;Medellín;Antioquia;;Colombia Evidencia Potencial en Educación | Fundación Incolmotos Yamaha | Fundación Nutresa
152001800405;SEDE LA AURORA;1;Bajo;1107;1.8691;OFICIAL;URBANA;164;943;0;0;0;Pasto;;;Pasto;Nariño;;
105001026361;INSTITUCION EDUCATIVA JESUS MARIA VALLE;1;Bajo;1103;0.303;OFICIAL;URBANA;59;447;440;131;26;Medellín;41;3;Medellín;Antioquia;;
176109000834;COLEGIO SAN VICENTE;2;Moderado;1102;1.9755;OFICIAL;URBANA;95;328;430;191;58;Buenaventura;56;4;Buenaventura;Valle del Cauca;SI;Fundación Carvajal
127361000137;IE INSTITUTO INTEGRADO SAN PABLO INDUSTRIAL - SEDE PRINCIPAL;2;Moderado;1099;0.965;OFICIAL;URBANA;0;0;823;276;0;Istmina;56;4;Choco;Chocó;SI;CORPORACIÓN CENTRO DE INNOVACIÓN DEL PACÍFICO | Colombia Evidencia Potencial en Educación
176520000454;SAGRADA FAMILIA;2;Moderado;1099;2.2296;OFICIAL;URBANA;38;338;479;244;0;Palmira;44;3;Palmira;Valle del Cauca;;Fundación Nutresa | Red Papaz
176834002559;INSTITUCION EDUCATIVA JUAN MARIA CESPEDES;2;Moderado;1095;3.9721;OFICIAL;URBANA;73;222;531;269;0;Tuluá;22;6;Tuluá;Valle del Cauca;;Fundación Corona
127001000420;SEDE ANEXA AL IE FEMENINA DE ENSEÑANZA MEDIA;3;Crítico;1094;2.9783;OFICIAL;URBANA;145;949;0;0;0;Quibdó;36;;Quibdó;Chocó;SI;
125612000139;INSTITUCION EDUCATIVA DEPARTAMENTAL ANTONIO RICAURTE;2;Moderado;1090;0.4067;OFICIAL;URBANA;60;355;399;176;100;Ricaurte;43;4;Cundinamarca;Cundinamarca;;Claro Colombia | Fundación Alquería Cavelier | Fundación Nutresa
266001001752;INSTITUCION EDUCATIVA GABRIEL TRUJILLO;3;Crítico;1090;1.4079;OFICIAL;RURAL;89;445;353;134;69;Pereira;48;3;Pereira;Risaralda;;
150001000961;INSTITUTO TECNICO INDUSTRIAL;1;Bajo;1089;1.1351;OFICIAL;URBANA;0;0;662;341;86;Villavicencio;52;4;Villavicencio;Meta;;
105001005525;INSTITUCION EDUCATIVA ENRIQUE OLAYA HERRERA;1;Bajo;1088;0.2989;OFICIAL;URBANA;66;444;435;143;0;Medellín;39;3;Medellín;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Nutresa | Red Papaz
105079000082;I. E. LUIS EDUARDO ARIAS REINEL;2;Moderado;1087;0.2505;OFICIAL;URBANA;92;411;422;162;0;Barbosa;54;4;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Nutresa | Parque Explora
105001010588;INSTITUCION EDUCATIVA FE Y ALEGRIA LA CIMA;1;Bajo;1087;0.2986;OFICIAL;URBANA;0;0;790;297;0;Medellín;55;5;Medellín;Antioquia;;Fundación Carvajal | Fundación Nutresa
176001007166;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL JOSE MARIA CARBONELL;2;Moderado;1082;0.3526;OFICIAL;URBANA;0;0;765;300;17;Cali;33;2;Cali;Valle del Cauca;SI;Red Papaz
166001002339;INSTITUCION EDUCATIVA INEM FELIPE PEREZ;3;Crítico;1082;1.3976;OFICIAL;URBANA;46;340;440;256;0;Pereira;73;4;Pereira;Risaralda;SI;
176364800152;INSTITUCION EDUCATIVA FARALLONES - SEDE PRINCIPAL;2;Moderado;1081;3.9056;OFICIAL;URBANA;48;598;348;87;0;Jamundí;47;3;Jamundí;Valle del Cauca;SI;
176520000527;IE SAN VICENTE;1;Bajo;1079;2.189;OFICIAL;URBANA;0;0;760;319;0;Palmira;46;4;Palmira;Valle del Cauca;;Fundación Nutresa
163001002348;LUIS CARLOS GALAN SARMIENTO;2;Moderado;1078;2.6642;OFICIAL;URBANA;148;490;440;0;0;Armenia;29;;Armenia;Quindio;SI;
105148000944;COLEGIO NOCTURNO EL CARMEN;1;Bajo;1078;0.2484;OFICIAL;URBANA;0;0;751;327;0;El Carmen de Viboral;37;1;Antioquia;Antioquia;;
105001005878;INSTITUCION EDUCATIVA FRANCISCO MIRANDA;1;Bajo;1078;0.2961;OFICIAL;URBANA;0;229;521;130;198;Medellín;42;4;Medellín;Antioquia;;Colombia Evidencia Potencial en Educación | Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Carvajal | Fundación Nutresa
166001003505;INSTITUCION EDUCATIVA LUIS CARLOS GONZALEZ MEJIA;3;Crítico;1074;1.3873;OFICIAL;URBANA;40;428;412;194;0;Pereira;43;3;Pereira;Risaralda;SI;Red Papaz
105001011606;INSTITUCION EDUCATIVA HORACIO MUÑOZ SUESCUN;1;Bajo;1074;0.295;OFICIAL;URBANA;60;305;381;177;151;Medellín;45;3;Medellín;Antioquia;;Red Papaz
105001025844;INSTITUCION EDUCATIVA ANTONIO DERKA - SANTO DOMINGO;1;Bajo;1072;0.2945;OFICIAL;URBANA;0;0;644;428;0;Medellín;56;5;Medellín;Antioquia;;Fundación Carvajal | Fundación Gente Unida
227073000241;IE INDÍGENA LUIS ENRIQUE ARCE DE AGUASAL - SEDE PRINCIPAL;3;Crítico;1071;0.9404;OFICIAL;RURAL;43;216;559;253;0;Bagadó;14;;Choco;Chocó;SI;
163401000093;INST TEBAIDA;3;Crítico;1071;2.9503;OFICIAL;URBANA;41;358;285;107;280;La Tebaida;40;3;Quindio;Quindio;;
105001006181;INSTITUCION EDUCATIVA PEDRO OCTAVIO AMADO;1;Bajo;1067;0.2931;OFICIAL;URBANA;89;490;336;152;0;Medellín;39;3;Medellín;Antioquia;;Fundación Nutresa | Parque Explora
176001002253;INSTITUCION EDUCATIVA NORMAL SUPERIOR LOS FARALLONES;2;Moderado;1064;0.3467;OFICIAL;URBANA;0;0;647;269;148;Cali;60;6;Cali;Valle del Cauca;SI;Claro Colombia | Red Papaz
105001008389;INSTITUCION EDUCATIVA GABRIELA GOMEZ CARVAJAL;1;Bajo;1063;0.292;OFICIAL;URBANA;0;327;544;192;0;Medellín;44;3;Medellín;Antioquia;;
105001002895;INSTITUCION EDUCATIVA FRANCISCO ANTONIO ZEA;1;Bajo;1062;0.2917;OFICIAL;URBANA;19;246;548;249;0;Medellín;42;2;Medellín;Antioquia;;Colombia Evidencia Potencial en Educación | Comfama (Caja de Compensación Familiar de Antioquia) | Red Papaz
105001006092;INSTITUCION EDUCATIVA JULIO CESAR GARCIA;1;Bajo;1062;0.2917;OFICIAL;URBANA;44;475;401;142;0;Medellín;37;5;Medellín;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Parque Explora
105154002274;I. E. ESCUELA NORMAL SUPERIOR DEL BAJO CAUCA;2;Moderado;1061;0.2445;OFICIAL;URBANA;78;432;360;94;97;Caucasia;44;3;Antioquia;Antioquia;;Fundación Nutresa
166001000069;INSTITUCION EDUCATIVA CARLOTA SANCHEZ;3;Crítico;1058;1.3666;OFICIAL;URBANA;45;352;402;116;143;Pereira;48;2;Pereira;Risaralda;;
105837006194;I.E. ESCUELA NORMAL SUPERIOR DE URABA;2;Moderado;1057;2.8233;OFICIAL;URBANA;51;155;585;213;53;Turbo;52;5;Turbo;Antioquia;SI;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Carvajal
176109000311;LAS AMERICAS;2;Moderado;1057;1.8948;OFICIAL;URBANA;105;171;504;216;61;Buenaventura;92;7;Buenaventura;Valle del Cauca;SI;Fundación Carvajal
205172000062;INSTITUTO AGRICOLA URABA-CHIGORODO;2;Moderado;1056;0.2433;OFICIAL;RURAL;0;0;800;256;0;Chigorodó;52;4;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Postobón
105001026719;INSTITUCION EDUCATIVA RODRIGO ARENAS BENTANCUR - SEDE PRINCIPAL;1;Bajo;1052;0.289;OFICIAL;URBANA;64;382;347;121;138;Medellín;40;3;Medellín;Antioquia;;Colombia Evidencia Potencial en Educación | Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Nutresa
205001019491;SECCION ESCUELA ANTONIO DERKA;1;Bajo;1051;0.2887;OFICIAL;URBANA;120;832;0;0;99;Medellín;30;2;Medellín;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
105042000180;LICEO SAN LUIS GONZAGA;2;Moderado;1049;0.2417;OFICIAL;URBANA;0;0;719;330;0;Santa Fé de Antioquia;44;5;Antioquia;Antioquia;SI;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Nutresa
119698001698;LICEO LIMBANIA VELASCO (sede principal);3;Crítico;1047;;OFICIAL;URBANA;82;492;350;123;0;Santander de Quilichao;41;1;;Cauca;;
305001018839;INSTITUCION EDUCATIVA MADRE LAURA;1;Bajo;1047;0.2876;OFICIAL;URBANA;86;465;358;138;0;Medellín;32;;Medellín;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia)
176400000019;SAN JOSE;2;Moderado;1045;0.803;OFICIAL;URBANA;95;325;488;137;0;La Unión;48;3;Valle;Valle del Cauca;SI;Fundación Carvajal
205001001672;INSTITUCION EDUCATIVA MONSEÑOR VICTOR WIEDEMANN;1;Bajo;1045;0.2871;OFICIAL;URBANA;48;319;461;217;0;Medellín;48;2;Medellín;Antioquia;;Colombia Evidencia Potencial en Educación | Comfama (Caja de Compensación Familiar de Antioquia) | Red Papaz
105079000015;I. E. MANUEL JOSE CAICEDO;2;Moderado;1043;0.2403;OFICIAL;URBANA;134;395;395;119;0;Barbosa;49;3;Antioquia;Antioquia;;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Carvajal
117001001919;INSTITUCIÓN EDUCATIVA INSTITUTO MANIZALES;2;Moderado;1042;2.1935;OFICIAL;URBANA;95;470;316;87;74;Manizales;55;4;Manizales;Caldas;SI;Fundación Corona | Fundación Luker
105001026549;INSTITUCION EDUCATIVA BELLO ORIENTE;1;Bajo;1042;0.2862;OFICIAL;URBANA;53;175;510;156;148;Medellín;40;3;Medellín;Antioquia;;Colombia Evidencia Potencial en Educación
317001000075;INSTITUCIÓN EDUCATIVA COLEGIO DE CRISTO;3;Crítico;1040;2.1892;OFICIAL;URBANA;66;401;396;177;0;Manizales;44;2;Manizales;Caldas;SI;Fundación Corona | Fundación Luker
105045001667;INSTITUCIÓN EDUCATIVA LA PAZ;1;Bajo;1040;3.8087;OFICIAL;URBANA;0;502;538;0;0;Apartadó;35;5;Apartado;Antioquia;SI;Comfama (Caja de Compensación Familiar de Antioquia) | Fundación Postobón | Natura Cosmeticos Ltda.
